2020/04/30, 21.86922582876332
2020/04/30, 22.94303641124442
2020/04/30, 24.001284521515643
2020/05/01, 25.067313867891812
2020/05/01, 26.117780742058116
2020/05/01, 27.183810088434285
2020/05/01, 28.24983943481044
2020/05/01, 29.315868781186623
2020/05/02, 30.374116891457845
2020/05/02, 31.440146237834014
2020/05/02, 32.50617558421018
2020/05/02, 33.57220493058635
2020/05/03, 34.63823427696252
2020/05/03, 35.69648238723374
2020/05/03, 36.76251173360993
2020/05/03, 37.82075984388115
2020/05/03, 38.88678919025732
2020/05/04, 39.960599772738426
2020/05/04, 41.01106664690472
2020/05/04, 42.084877229385825
2020/05/04, 43.13534410355212
2020/05/04, 44.19359221382335
2020/05/05, 45.25962156019952
2020/05/05, 46.32565090657569
2020/05/05, 47.39168025295185
2020/05/05, 48.45770959932803
2020/05/05, 49.51595770959925
2020/05/06, 50.581987055975425
2020/05/06, 51.73360999950588
2020/05/06, 53.142013734499216
2020/05/06, 54.54263623338761
2020/05/07, 55.8592213823427
2020/05/07, 57.297193814534786
2020/05/07, 58.837878563312024
2020/05/07, 60.145126228941194
2020/05/07, 61.321649128007444
2020/05/08, 62.6662467269403
2020/05/08, 64.0668692258287
2020/05/08, 65.3834543747838
2020/05/08, 66.82142680697588
2020/05/08, 68.3621115557531
2020/05/09, 69.66935922138228
2020/05/09, 70.84588212044854
2020/05/09, 72.19047971938139
2020/05/09, 73.59110221826978
2020/05/09, 74.90768736722488
2020/05/10, 76.34565979941696
2020/05/10, 77.8863445481942
2020/05/10, 79.19359221382337
2020/05/10, 80.37011511288962
2020/05/10, 81.71471271182249
2020/05/11, 83.11533521071088
2020/05/11, 84.43192035966597
2020/05/11, 85.86989279185806
2020/05/11, 87.41057754063529
2020/05/11, 88.71782520626446
2020/05/12, 89.90368558865663
2020/05/12, 91.23894570426357
2020/05/12, 92.63956820315197
2020/05/12, 93.95615335210707
2020/05/12, 95.34743836766953
2020/05/13, 96.14112445037296
