2020/01/04, 3.4544156921830798
2020/01/05, 3.3823975810647866
2020/01/06, 3.3162187762533826
2020/01/06, 3.242254229699464
2020/01/07, 3.1721825540168016
2020/01/08, 3.1060037492053993
2020/01/09, 3.030092767215846
2020/01/09, 2.9639139624044457
2020/01/10, 2.8938422867217835
2020/01/11, 2.819877740167861
2020/01/12, 2.753698935356459
2020/01/12, 2.6836272596737967
2020/01/13, 2.6096627131198744
2020/01/14, 2.543483908308474
2020/01/15, 2.4714657971901826
2020/01/16, 2.4013941215075203
2020/01/16, 2.3332688812604854
2020/01/17, 2.267090076449083
2020/01/18, 2.5220731185165484
2020/01/19, 2.9444496080481493
2020/01/19, 3.368772533015381
2020/01/20, 3.79504189341824
2020/01/21, 4.219364818385474
2020/01/22, 4.641741307917075
2020/01/22, 5.066064232884305
2020/01/23, 5.4923335932871655
2020/01/24, 5.916656518254397
2020/01/25, 6.339033007786
2020/01/26, 6.632944758566053
2020/01/26, 6.84315978561404
2020/01/27, 7.0553212480976555
2020/01/28, 7.2655362751456405
2020/01/29, 7.475751302193627
2020/01/29, 7.687912764677243
2020/01/30, 7.900074227160859
2020/01/31, 8.110289254208844
2020/02/01, 8.32245071669246
2020/02/02, 8.375004473454457
2020/02/02, 7.910238945546924
2020/02/03, 7.439201570124585
2020/02/03, 6.968164194702245
2020/02/04, 6.499505795923454
2020/02/05, 6.030847397144662
2020/02/05, 5.559810021722322
2020/02/06, 5.088772646299983
2020/02/07, 4.622493224164739
2020/02/07, 4.151455848742399
2020/02/08, 3.68041847332006
2020/02/09, 3.214139051184816
2020/02/09, 2.8315563527816376
2020/02/10, 3.004789106552664
2020/02/11, 3.240307794263833
2020/02/12, 3.4758264819750035
2020/02/12, 3.7113451696861723
2020/02/13, 3.946863857397343
2020/02/14, 4.182382545108512
2020/02/15, 4.417901232819682
2020/02/15, 4.657312791402109
2020/02/16, 4.904510091727058
2020/02/17, 5.276711801140209
2020/02/18, 5.7287173634141695
2020/02/18, 6.185480878975227
2020/02/19, 6.6351074646056425
2020/02/19, 7.11566074660217
2020/02/20, 7.598593005242245
2020/02/21, 8.048219590872659
2020/02/21, 8.528772872869187
2020/02/22, 9.009326154865715
2020/02/23, 9.461331717139677
2020/02/23, 9.941884999136205
2020/02/24, 10.087867656808417
2020/02/25, 9.677169779890592
2020/02/26, 9.252846854923362
2020/02/26, 8.82852392995613
2020/02/27, 8.404201004988899
2020/02/28, 7.979878080021669
2020/02/29, 7.553608719618808
2020/03/01, 7.131232230087207
2020/03/01, 6.706909305119975
2020/03/02, 6.282586380152743
2020/03/03, 6.167746689450603
2020/03/04, 6.608225028533559
2020/03/04, 7.072839167018321
2020/03/05, 7.54387654244066
2020/03/06, 8.014913917863
2020/03/07, 8.48595129328534
2020/03/07, 8.956988668707677
2020/03/08, 9.428026044130018
2020/03/09, 9.899063419552355
2020/03/10, 10.36581863701631
2020/03/10, 10.58420869289394
2020/03/11, 10.455743954142392
2020/03/12, 10.327279215390845
2020/03/13, 10.194921605768041
2020/03/14, 10.064510431580864
2020/03/14, 9.936045692829317
2020/03/15, 9.80563451864214
2020/03/16, 9.675223344454963
2020/03/17, 9.542865734832159
2020/03/17, 9.387150899981798
2020/03/18, 9.223650323388918
2020/03/19, 9.056256875924781
2020/03/20, 8.890809863896276
2020/03/20, 8.725362851867766
2020/03/21, 8.55991583983926
2020/03/22, 8.39641526324638
2020/03/23, 8.229021815782245
2020/03/24, 8.063574803753736
2020/03/24, 7.900074227160859
2020/03/25, 7.886449179111452
2020/03/26, 8.378897344325715
2020/03/26, 8.852611068472045
2020/03/27, 9.320972095170394
2020/03/28, 9.815799237028205
2020/03/28, 10.287133984530987
2020/03/29, 10.757873987872884
2020/03/29, 11.226532386651677
2020/03/30, 11.695190785430468
2020/03/31, 12.165930788772364
2020/03/31, 12.637265536275144
2020/04/01, 13.132092678132956
2020/04/01, 13.303378996468354
2020/04/02, 12.746698461878315
2020/04/02, 12.25425029666405
2020/04/03, 11.766084289408173
2020/04/03, 11.28220044011068
2020/04/03, 10.78547011693803
2020/04/04, 10.305868425598922
2020/04/04, 9.817702418343043
2020/04/04, 9.329536411087163
2020/04/05, 8.841370403831286
2020/04/05, 8.353204396575407
2020/04/05, 7.865038389319528
2020/04/06, 7.381154540022033
2020/04/06, 6.88870637480777
2020/04/06, 6.404822525510276
